plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
51DNRN,FL,PAS,2023826688,2025-04-10,10:29A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,073,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LSK8479,NY,PAS,1498554131,2025-04-26,05:01P,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,
HZL8902,NY,PAS,5701192647,2024-11-14,07:53P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
FLW5842,NY,PAS,4965849097,2025-09-23,07:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KGX7906,NY,PAS,4938029315,2025-02-23,07:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
MPN8492,PA,PAS,4938029844,2025-02-23,08:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
12931MK,NY,COM,4965453645,2025-09-20,12:00A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
DZD4108,NY,PAS,2023831374,2025-04-10,11:44A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,077,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
KRU1545,NY,PAS,9049249851,2023-04-27,09:42P,FIRE HYDRANT,115.0,10.0,0.0,0.0,125.0,0.0,066,Brooklyn,TRAFFIC,APPEAL AFFIRMED,
195APA,NY,ORG,4941187209,2025-03-23,03:00A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
33360LV,NY,OML,4939214758,2025-03-06,03:03P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LPV4118,NY,PAS,4939215155,2025-03-06,03:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,50.0,0.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,HEARING HELD-NOT GUILTY,
KGG6087,NY,PAS,4939215064,2025-03-06,03:05P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HYU7812,NY,PAS,4941187805,2025-03-23,03:17A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
MAC6413,NY,PAS,4966013392,2025-09-24,03:31P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T112019C,NY,OMT,4933181767,2025-01-09,09:57A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,2.16,0.04,77.12,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-04-03
205614,WV,PAS,9043101862,2023-03-30,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
KZP3631,NY,PAS,4941187982,2025-03-23,03:24A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KVT6342,NY,PAS,4785205581,2022-06-30,05:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,15.34,0.0,90.34,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-22
XJZN18,NJ,PAS,4785770030,2022-07-06,11:54A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,17.2,0.13,92.07,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-29
KVT5311,NY,PAS,4786160015,2022-07-06,05:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,15.21,0.0,90.21,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-29
DSG5867,NY,PAS,4939793930,2025-03-11,04:36P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LCF2442,NY,PAS,1492652659,2023-07-23,08:42P,DOUBLE PARKING,115.0,10.0,0.0,55.09999999999991,0.0,0.0,079,Brooklyn,POLICE DEPARTMENT,ADMIN REDUCTION,
93647,NY,MED,9179902571,2025-01-29,12:09P,REG. STICKER-EXPIRED/MISSING,65.0,0.0,0.0,0.0,65.0,0.0,112,Queens,TRAFFIC,UNKNOWN,
LPG2164,NY,PAS,5701193068,2024-11-14,08:26P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KVG6996,NY,PAS,5701193160,2024-11-14,08:49P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KPS6333,NY,PAS,4941187908,2025-03-23,03:20A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
BDP4832,NY,PAS,4939214989,2025-03-06,03:05P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T33SKG,NJ,PAS,4939215179,2025-03-06,03:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T775475C,NY,OMT,1498556425,2025-04-15,08:50P,NO STANDING-EXC. AUTH. VEHICLE,95.0,10.0,0.0,0.0,105.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,
LDH3339,NC,PAS,1490137490,2024-09-27,07:03A,NO STANDING-DAY/TIME LIMITS,115.0,60.0,8.62,0.01,183.61,0.0,013,Manhattan,HEALTH AND HOSPITAL CORP. POLICE,UNKNOWN,2025-01-16
KWN3120,NY,PAS,4939215350,2025-03-06,03:09P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
BF8769,NY,PAS,5701193512,2024-11-14,09:54P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
Z50WDE,NJ,PAS,2026997329,2025-10-21,11:51A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,032,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
G76VBW,NJ,PAS,4965453852,2025-09-20,12:17A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
15364NG,NY,COM,4966013460,2025-09-24,03:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LFA6815,NY,PAS,2023831611,2025-04-11,08:59A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,077,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
HJG1251,NY,PAS,2026998942,2025-10-06,11:38A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,108,Queens,DEPARTMENT OF SANITATION,UNKNOWN,
BL34738,CT,PAS,2023832007,2025-04-12,09:37A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,045,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
FRA2559,NY,PAS,2023844125,2025-04-16,11:45A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,062,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
MRZ2162,PA,PAS,5701193536,2024-11-14,09:56P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
FAM1903,NY,PAS,9179903083,2025-02-04,11:59A,FAIL TO DSPLY MUNI METER RECPT,35.0,0.0,0.0,0.0,35.0,0.0,106,Queens,TRAFFIC,UNKNOWN,
LKL6686,NY,PAS,5701193962,2024-11-15,01:20A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,50.0,0.0,0.0,000,Manhattan,TRANSIT AUTHORITY,HEARING HELD-NOT GUILTY,
9HSG000,CA,PAS,4939215477,2025-03-06,03:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HFY8034,NY,PAS,4938030688,2025-02-23,08:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
40363NC,NY,COM,1498556644,2025-04-27,01:30P,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,
LNF5793,NY,PAS,4049629940,2025-11-19,11:39A,BUS LANE VIOLATION,100.0,0.0,0.0,0.0,100.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LDH3339,NC,PAS,1490137970,2024-09-24,01:50A,NO STANDING-DAY/TIME LIMITS,115.0,60.0,5.0,0.01,179.99,0.0,013,UNKNOWN,HEALTH AND HOSPITAL CORP. POLICE,UNKNOWN,2025-01-09
GFS8785,NY,PAS,1499032006,2025-05-14,08:58A,OBSTRUCTING DRIVEWAY,95.0,10.0,0.0,0.0,105.0,0.0,072,Brooklyn,POLICE DEPARTMENT,UNKNOWN,
JMN2311,NY,OMS,4966013525,2025-09-24,03:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KDR3531,NY,PAS,9196213747,2025-04-15,02:15P,EXPIRED MUNI METER,35.0,0.0,0.0,0.0,35.0,0.0,046,Bronx,TRAFFIC,UNKNOWN,
JMZ2544,NY,PAS,4941188342,2025-03-23,03:33A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GBV6892,NY,PAS,4939794969,2025-03-11,05:04P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KUG5257,NY,PAS,2023872686,2025-04-15,11:28A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,075,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
T778076C,NY,OMT,5802389679,2025-01-15,11:28P,EXPIRED METER-COMM METER ZONE,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
LSM9732,NY,PAS,4941188718,2025-03-23,03:42A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GRV6853,NY,PAS,4939215830,2025-03-06,03:13P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
EJE4633,NY,PAS,4939215623,2025-03-06,03:11P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LBR2389,NY,PAS,4941188469,2025-03-23,03:36A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LBR2389,NY,PAS,4941188482,2025-03-23,03:36A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KFK7114,NY,PAS,8991639665,2022-03-23,10:09A,INSP. STICKER-EXPIRED/MISSING,65.0,60.0,18.129699999999982,0.01,166.87,0.0,073,Brooklyn,TRAFFIC,UNKNOWN,2022-07-28
LHP4941,NY,PAS,4966013550,2025-09-24,03:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
L42SCA,NJ,PAS,1490138377,2024-10-10,05:35P,NO STANDING-DAY/TIME LIMITS,115.0,10.0,0.0,0.0,125.0,0.0,013,Manhattan,HEALTH AND HOSPITAL CORP. POLICE,UNKNOWN,
J24NYJ,NJ,PAS,4938032053,2025-02-23,09:47P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
8628AK,VA,PAS,5701194322,2024-11-15,07:06A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
RUK0714,GA,PAS,5701194530,2024-11-15,07:36A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
YOUSSEF,NY,OMT,5701194541,2024-11-15,07:38A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KMR1601,NC,PAS,1490138420,2024-11-15,09:25A,NO STANDING-DAY/TIME LIMITS,115.0,60.0,3.64,0.28,178.36,0.0,013,Manhattan,HEALTH AND HOSPITAL CORP. POLICE,UNKNOWN,2025-03-06
T100342C,NY,OMT,4939795032,2025-03-11,05:05P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LTV6477,NY,PAS,2023884056,2025-04-11,10:30A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,042,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
LLR7568,NY,PAS,4939216226,2025-03-06,03:18P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KHT4510,NY,PAS,4939216238,2025-03-06,03:18P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HYH5875,NY,PAS,4966013562,2025-09-24,03:34P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KUP5364,NY,PAS,4938032363,2025-02-23,10:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GYS1973,NY,PAS,1499032092,2025-05-02,09:11A,PEDESTRIAN RAMP,150.0,0.0,0.0,0.0,165.0,0.0,072,Brooklyn,POLICE DEPARTMENT,UNKNOWN,
T56MAF,NJ,PAS,4941189401,2025-03-23,04:01A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LRX7970,NY,PAS,4939216433,2025-03-06,03:20P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LRL5511,NY,PAS,4941189292,2025-03-23,03:58A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,HEARING ADJOURNMENT,
LGC8234,NY,PAS,5701194693,2024-11-15,07:55A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
T800885C,NY,OMT,5701194814,2024-11-15,08:08A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
BINLURKN,NY,SRF,4939795329,2025-03-11,05:12P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KMX7181,NY,PAS,4939795410,2025-03-11,05:14P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHF9438,NY,PAS,9179903101,2025-02-04,12:14P,INSP. STICKER-EXPIRED/MISSING,65.0,0.0,0.0,0.0,65.0,0.0,106,Queens,TRAFFIC,UNKNOWN,
GWM3856,NY,PAS,4939795524,2025-03-11,05:16P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T87RNG,NJ,PAS,4939216603,2025-03-06,03:21P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GMS3448,NY,PAS,4939795299,2025-03-11,05:12P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
BCC7544,NY,PAS,4939795330,2025-03-11,05:13P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LCH4013,NY,PAS,1081223935,2023-10-30,11:50A,NO STANDING-EXC. AUTH. VEHICLE,95.0,10.0,0.0,55.09999999999991,0.0,0.0,862,Manhattan,POLICE DEPARTMENT,ADMIN REDUCTION,
TLB7922,VA,PAS,1345790934,2025-03-14,03:02A,DOUBLE PARKING,115.0,0.0,0.0,0.0,115.0,0.0,072,Brooklyn,POLICE DEPARTMENT,UNKNOWN,
LXG3084,NY,PAS,4965454273,2025-09-20,02:59A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KYH3516,NY,PAS,5701195168,2024-11-15,08:37A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LEN8896,NY,PAS,5701194929,2024-11-15,08:18A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KEL8293,NY,PAS,4966013690,2025-09-24,03:36P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JRD6806,NY,PAS,9196216890,2025-04-15,07:26A,VIN OBSCURED,65.0,0.0,0.0,0.0,65.0,0.0,046,Bronx,TRAFFIC,UNKNOWN,
KYH9108,NY,PAS,4941189840,2025-03-23,04:11A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LJJ2272,NY,PAS,4941189565,2025-03-23,04:04A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HBN5161,NY,PAS,4939795901,2025-03-11,05:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
17665BT,NY,PAS,1418400476,2023-09-22,12:16A,PARKED BUS-EXC. DESIG. AREA,45.0,10.0,0.0,55.0,0.0,0.0,047,UNKNOWN,POLICE DEPARTMENT,ADMIN REDUCTION,
LAK6004,NY,PAS,1420584595,2023-07-26,04:11P,NO STANDING-BUS STOP,115.0,10.0,0.0,55.09999999999991,0.0,0.0,106,Queens,NYC TRANSIT AUTHORITY MANAGERS,ADMIN REDUCTION,
HCP1465,NY,PAS,1423935020,2017-06-01,05:47P,NO STANDING-COMM METER ZONE,115.0,60.0,18.129699999999982,0.01,201.25599999999994,0.0,017,Manhattan,POLICE DEPARTMENT,UNKNOWN,2017-09-21
KVZ7430,NY,PAS,4965454560,2025-09-19,09:40A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HLE9232,NY,PAS,4966013800,2025-09-24,03:39P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
3AEP95,MA,PAS,9194111571,2025-03-28,07:51A,NO STANDING-EXC. AUTH. VEHICLE,95.0,0.0,0.0,0.0,95.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
74BRZL,FL,PAS,5701195557,2024-11-15,09:01A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
GEF560,FL,PAS,5701195296,2024-11-15,08:43A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
KYL6333,NY,PAS,5701195600,2024-11-15,09:03A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KZA8502,NY,PAS,5701195958,2024-11-15,09:16A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
15085JW,NY,COM,4939217243,2025-03-06,03:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
822AXH,ME,PAS,4939796334,2025-03-11,05:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
EUE4858,NY,PAS,4939796395,2025-03-11,05:34P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
92BF40,NY,999,1425800695,2023-10-26,09:42P,NO STANDING-EXC. AUTH. VEHICLE,95.0,10.0,0.0,55.09999999999991,0.0,0.0,090,Queens,POLICE DEPARTMENT,ADMIN REDUCTION,
KPW1483,NY,PAS,9049262788,2023-05-15,02:14P,NO STANDING-DAY/TIME LIMITS,115.0,60.0,14.48,0.0,189.48,0.0,120,Staten Island,TRAFFIC,UNKNOWN,2023-08-31
LED7587,NY,PAS,1425800762,2023-11-03,09:35P,NO STANDING-EXC. AUTH. VEHICLE,95.0,10.0,0.0,55.09999999999991,0.0,0.0,090,Brooklyn,POLICE DEPARTMENT,ADMIN REDUCTION,
H0NEEYB,NC,PAS,5133965461,2024-04-17,02:44P,FAILURE TO STOP AT RED LIGHT,50.0,25.0,4.16,0.0,79.16,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2024-07-11
KST5198,NY,PAS,4939217231,2025-03-06,03:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KDY6589,NY,PAS,4939217401,2025-03-06,03:29P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
